Date,dataset,Open,High,Low,Close,return,garch_omega,garch_alpha,garch_beta,garch_vol,std5,std14,std25,vol_regime,ema_5,ema_20,feat,ema_gamma,ema_beta,direction_signal,predicted_next,close_delta,target,next_actual,error_inr,error_pct
1900-01-01,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,present-or-past only,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***,*** FUTURE / EVAL ONLY ***
2018-05-10,train,67.3405,67.599998,67.120003,67.620003,0.006811911611744881,2.8065599500677346e-07,0.06888888888888889,0.92,0.003912992819212403,0.3703990092080503,0.36807829324483565,0.8532406733972353,medium,67.19036537491529,66.51732269453026,0.6730426803850236,0.2696598224735318,0.36411471787154603,1,67.75230129308706,-0.23000399999999388,-1,67.389999,0.36230229308705475,0.5376202677893714
2018-05-11,train,67.235497,67.540001,67.07,67.389999,-0.0034014195474081355,2.8065599500677346e-07,0.06888888888888889,0.92,0.004190923481438868,0.30419540252766647,0.3544236107173226,0.8441220664141946,low,67.2569099166102,66.60043472362263,0.6564751929875712,0.2696598224735318,0.36411471787154603,1,67.389999,-0.007796999999996501,-1,67.382202,0.007796999999996501,0.01157130483802904
2018-05-14,train,67.350502,67.760002,67.190002,67.382202,-0.00011569966041991009,2.8065599500677346e-07,0.06888888888888889,0.92,0.004151675460048864,0.20185381804661806,0.36231134904234613,0.8248251391637856,low,67.2986739444068,66.67488874994427,0.6237851944625277,0.2696598224735318,0.36411471787154603,1,67.382202,0.29579899999998815,1,67.678001,-0.29579899999998815,-0.4370681693154444
2018-05-15,train,67.553001,68.32,67.468002,67.678001,0.004389868410652253,2.8065599500677346e-07,0.06888888888888889,0.92,0.00401734670716158,0.20717126223905208,0.3758263542740402,0.8060226992566587,low,67.4251162962712,66.77042324994957,0.6546930463216256,0.2696598224735318,0.36411471787154603,1,67.678001,0.7819980000000015,1,68.459999,-0.7819980000000015,-1.142269955335526
2018-05-16,train,68.072998,68.480003,67.75,68.459999,0.011554685251415675,2.8065599500677346e-07,0.06888888888888889,0.92,0.004056619104743245,0.4419829432533675,0.5308427452666669,0.8348792058146783,low,67.77007719751414,66.93133522614485,0.8387419713692879,0.2696598224735318,0.36411471787154603,1,68.459999,-0.40000100000000316,-1,68.059998,0.40000100000000316,0.5877182071030963
2018-05-17,train,67.767998,68.059998,67.57,68.059998,-0.005842842621134214,2.8065599500677346e-07,0.06888888888888889,0.92,0.004961625659002305,0.46383180273295926,0.577196975550563,0.8298519825843607,low,67.86671746500943,67.03882691889297,0.8278905461164641,0.2696598224735318,0.36411471787154603,1,68.059998,0.08000100000000998,1,68.139999,-0.08000100000000998,-0.1174068112328707
2018-05-18,train,67.758003,68.419998,67.720001,68.139999,0.0011754481685410934,2.8065599500677346e-07,0.06888888888888889,0.92,0.005027996770320202,0.41967206391023326,0.5946197314953633,0.8201848929501119,low,67.95781131000629,67.14370045042696,0.8141108595793298,0.2696598224735318,0.36411471787154603,1,68.139999,-0.16500100000000373,-1,67.974998,0.16500100000000373,0.2427377783814039
2018-05-21,train,67.983002,68.540001,67.978302,67.974998,-0.0024214998887804873,2.8065599500677346e-07,0.06888888888888889,0.92,0.004861494593757683,0.28262777730719874,0.5569545649676296,0.7763354738163087,low,67.96354020667087,67.2228716456244,0.7406685610464763,0.2696598224735318,0.36411471787154603,1,67.974998,0.42500400000000127,1,68.400002,-0.42500400000000127,-0.6213508590248306
2018-05-22,train,68.108002,68.400002,67.93,68.400002,0.006252357668329767,2.8065599500677346e-07,0.06888888888888889,0.92,0.0047358205672773665,0.21282734553379706,0.5755528613114551,0.7621911707526519,low,68.10902747111392,67.33497929842207,0.7740481726918489,0.2696598224735318,0.36411471787154603,1,68.400002,0.029998000000006186,1,68.43,-0.029998000000006186,-0.043837498173324836
2018-05-23,train,68.013,68.510002,68.010002,68.43,0.00043856723863844316,2.8065599500677346e-07,0.06888888888888889,0.92,0.004858746293475446,0.20415826338176257,0.6002570148693506,0.7524041528427016,low,68.21601831407595,67.43926698428663,0.7767513297893203,0.2696598224735318,0.36411471787154603,1,68.43,0.2200019999999938,1,68.650002,-0.2200019999999938,-0.32046903654859876
2018-05-24,train,68.310303,68.404999,68.260002,68.650002,0.0032149934239367184,2.8065599500677346e-07,0.06888888888888889,0.92,0.004691772422970444,0.2640186461361796,0.579648224497208,0.7676063488631186,low,68.3606795427173,67.55457508102124,0.8061044616960658,0.2696598224735318,0.36411471787154603,1,68.650002,-0.3899009999999947,-1,68.260101,0.3899009999999947,0.5711989790346116
2018-05-25,train,68.2603,68.305,67.660004,68.260101,-0.005679548268621937,2.8065599500677346e-07,0.06888888888888889,0.92,0.00460916633775478,0.24867959813222837,0.5139919465612893,0.7519324245981122,low,68.32715336181154,67.62176802568588,0.7053853361256586,0.2696598224735318,0.36411471787154603,1,68.260101,-0.5383980000000008,-1,67.721703,0.5383980000000008,0.7950154472636355
2018-05-28,train,67.723,67.723,67.239998,67.721703,-0.007887448042305123,2.8065599500677346e-07,0.06888888888888889,0.92,0.004695496200166675,0.34825616457666864,0.46567438223668184,0.7142526206263795,low,68.12533657454102,67.63128564228722,0.49405093225379915,0.2696598224735318,0.36411471787154603,1,67.721703,-0.318901000000011,-1,67.402802,0.318901000000011,0.4731272150970979
2018-05-29,train,67.390503,67.989998,67.370003,67.402802,-0.004708992625303776,2.8065599500677346e-07,0.06888888888888889,0.92,0.00498500051113511,0.5162309761390166,0.4379333324919236,0.6904453114521426,medium,67.88449171636069,67.60952529540273,0.2749664209579521,0.2696598224735318,0.36411471787154603,0,67.402802,0.7271950000000089,1,68.129997,-0.7271950000000089,-1.0673639102024455
2018-05-30,train,67.830498,68.139999,67.370003,68.129997,0.010788794804109214,2.8065599500677346e-07,0.06888888888888889,0.92,0.004966935879818851,0.4836657059473788,0.4277380877554512,0.6671519552903046,medium,67.96632681090713,67.6590940291739,0.30723278173323365,0.2696598224735318,0.36411471787154603,0,68.129997,-0.6999969999999962,-1,67.43,0.6999969999999962,1.0381091502298623
2018-05-31,train,67.430298,67.769997,67.300003,67.43,-0.010274431686823626,2.8065599500677346e-07,0.06888888888888889,0.92,0.005567405785862615,0.3939460166432788,0.4234207574890724,0.6550007256359965,low,67.78755120727143,67.63727555020496,0.15027565706647295,0.2696598224735318,0.36411471787154603,-1,67.43,0.004997999999986291,1,67.434998,-0.004997999999986291,-0.007411581742741791
2018-06-01,train,67.420502,67.485001,66.919998,67.434998,7.412131098893937e-05,2.8065599500677346e-07,0.06888888888888889,0.92,0.0060057610329529824,0.31139408369479793,0.41760829883149025,0.6415346516136499,low,67.67003347151429,67.61801102161401,0.052022449900277934,0.2696598224735318,0.36411471787154603,-1,67.434998,-0.5099949999999893,-1,66.925003,0.5099949999999893,0.7620395624038886
2018-06-04,train,66.987999,67.32,66.870003,66.925003,-0.00756276436754677,2.8065599500677346e-07,0.06888888888888889,0.92,0.005784865323112597,0.4300611913553029,0.5036145146559747,0.624772407283412,low,67.42168998100954,67.55201025765076,-0.13032027664122836,0.2696598224735318,0.36411471787154603,-1,66.925003,0.13499499999998932,1,67.059998,-0.13499499999998932,-0.2013048076738525
2018-06-05,train,67.060303,67.300003,67.0,67.059998,0.0020171086133531357,2.8065599500677346e-07,0.06888888888888889,0.92,0.005916779305390746,0.4680181508329206,0.5344359592437629,0.5896270703601547,low,67.30112598733969,67.5051519473983,-0.2040259600586154,0.2696598224735318,0.36411471787154603,-1,67.059998,0.029998000000006186,1,67.089996,-0.029998000000006186,-0.044713074658710945
2018-06-06,train,67.093002,67.138,66.790001,67.089996,0.0004473307619246025,2.8065599500677346e-07,0.06888888888888889,0.92,0.005724383045265402,0.23169415726369,0.5681248606355342,0.5751085266757646,low,67.23074932489314,67.46561328574133,-0.2348639608481875,0.2696598224735318,0.36411471787154603,-1,67.089996,-0.2598950000000002,-1,66.830101,0.2598950000000002,0.3888891324584415
2018-06-07,train,66.830498,67.470001,66.790001,66.830101,-0.0038738264345700157,2.8065599500677346e-07,0.06888888888888889,0.92,0.005517383196958146,0.23036897707958506,0.6120807594928304,0.5869153996969093,medium,67.09719988326209,67.40508830614692,-0.30788842288482954,0.2696598224735318,0.36411471787154603,-1,66.64573736184579,0.5799030000000016,1,67.410004,-0.7642666381542114,-1.133758482130058
2018-06-08,train,67.410301,67.879997,67.300003,67.410004,0.008677272536218306,2.8065599500677346e-07,0.06888888888888889,0.92,0.005414853203298605,0.2204737434351112,0.6108734395795199,0.5546761950916855,medium,67.20146792217473,67.40555646746625,-0.2040885452915262,0.2696598224735318,0.36411471787154603,-1,67.22749636195311,0.09999799999999937,1,67.510002,-0.2825056380468851,-0.41846486398694693
2018-06-11,train,67.5205,67.849998,67.309998,67.510002,0.0014834296701717875,2.8065599500677346e-07,0.06888888888888889,0.92,0.0056958435127439306,0.2769177080891167,0.572523361927622,0.5281579125847174,medium,67.30431261478316,67.4155036610409,-0.11119104625774412,0.2696598224735318,0.36411471787154603,-1,67.31773879653149,-0.020004000000000133,-1,67.489998,-0.17225920346851353,-0.25523664035152815
2018-06-12,train,67.462997,67.68,67.349998,67.489998,-0.0002963116487538775,2.8065599500677346e-07,0.06888888888888889,0.92,0.005502678714165788,0.2964095883291047,0.5193029832460545,0.5172130066735522,medium,67.36620774318877,67.4225983599894,-0.05639061680062696,0.2696598224735318,0.36411471787154603,-1,67.30431011229315,0.42000600000000077,1,67.910004,-0.605693887706849,-0.8919067177596529
2018-06-13,train,67.473,67.910004,67.459999,67.910004,0.006223233255985505,2.8065599500677346e-07,0.06888888888888889,0.92,0.005305074897599639,0.38751856983843186,0.425052702560597,0.5074622397361169,low,67.54747316212584,67.46901794475231,0.07845521737353067,0.2696598224735318,0.36411471787154603,-1,67.910004,-0.13000499999999704,-1,67.779999,0.13000499999999704,0.1918043698997355
2018-06-14,train,67.638,67.800003,67.449997,67.779999,-0.0019143718501326568,2.8065599500677346e-07,0.06888888888888889,0.92,0.00537037638608284,0.21377581718110417,0.3727009118086107,0.5072678372974554,low,67.62498177475057,67.49863518810923,0.1263465866413327,0.2696598224735318,0.36411471787154603,-1,67.779999,0.34999799999999937,1,68.129997,-0.34999799999999937,-0.5137208504500586
2018-06-15,train,67.682999,68.379997,67.68,68.129997,0.005163735691409377,2.8065599500677346e-07,0.06888888888888889,0.92,0.0052025751767592636,0.27162429017361694,0.41069115918053667,0.5089185578814598,low,67.79332018316705,67.55876488447979,0.234555298687269,0.2696598224735318,0.36411471787154603,-1,68.129997,-0.07999399999999923,-1,68.050003,0.07999399999999923,0.11755179496465155
2018-06-18,train,68.053001,68.510002,67.949997,68.050003,-0.0011741377296698996,2.8065599500677346e-07,0.06888888888888889,0.92,0.005197977123474981,0.25203250586710085,0.43844107423668893,0.5064604724227526,low,67.87888112211138,67.60554946691028,0.2733316552011047,0.2696598224735318,0.36411471787154603,0,68.050003,-0.04000100000000373,-1,68.010002,0.04000100000000373,0.05881634880705301
2018-06-19,train,68.032997,68.68,67.970001,68.010002,-0.0005878177551292829,2.8065599500677346e-07,0.06888888888888889,0.92,0.005023253433636274,0.13520310651969053,0.42645787209371727,0.5081797806496444,low,67.92258808140758,67.64406875577596,0.2785193256316205,0.2696598224735318,0.36411471787154603,0,68.010002,0.04000100000000373,1,68.050003,-0.04000100000000373,-0.058781775512932344
2018-06-20,train,68.303001,68.303001,67.919998,68.050003,0.0005881634880704478,2.8065599500677346e-07,0.06888888888888889,0.92,0.0048496276359000865,0.13258984505348792,0.44970797333746826,0.4919316498241166,low,67.9650597209384,67.68272915998777,0.28233056095062636,0.2696598224735318,0.36411471787154603,0,68.050003,0.29999499999999557,1,68.349998,-0.29999499999999557,-0.43891003478887536
2018-06-21,train,68.053001,68.449997,67.739998,68.349998,0.004408449475013176,2.8065599500677346e-07,0.06888888888888889,0.92,0.004684214375100333,0.136818997264786,0.4960345924305326,0.5023348618521445,low,68.0933724806256,67.74627857332227,0.3470939073033321,0.2696598224735318,0.36411471787154603,0,68.349998,-0.5199960000000061,-1,67.830002,0.5199960000000061,0.7666165187493378
2018-06-22,train,67.938004,67.938004,67.690002,67.830002,-0.007607842212372984,2.8065599500677346e-07,0.06888888888888889,0.92,0.004669688129692104,0.1868673540468519,0.45676182851400576,0.4969470674377911,low,68.00558232041706,67.75425223300587,0.25133008741119056,0.2696598224735318,0.36411471787154603,-1,67.830002,0.024895000000000778,1,67.854897,-0.024895000000000778,-0.036688582697282375
2018-06-25,train,67.860497,68.32,67.849998,67.854897,0.00036702048158576694,2.8065599500677346e-07,0.06888888888888889,0.92,0.004932484401589911,0.20811767267924497,0.42203901396141846,0.49546497445659,low,67.95535388027804,67.76383744891007,0.19151643136797247,0.2696598224735318,0.36411471787154603,-1,67.854897,0.4850990000000053,1,68.339996,-0.4850990000000053,-0.709831765281352
2018-06-26,train,68.108002,68.449997,68.050003,68.339996,0.007149063979862813,2.8065599500677346e-07,0.06888888888888889,0.92,0.004761615879972343,0.2522117456105165,0.4069595528516581,0.4923993957205358,low,68.08356792018536,67.818709691871,0.2648582283143526,0.2696598224735318,0.36411471787154603,-1,68.339996,0.025002000000000635,1,68.364998,-0.025002000000000635,-0.036571346056355675
2018-06-27,train,68.360497,68.900002,68.300003,68.364998,0.00036584725582944344,2.8065599500677346e-07,0.06888888888888889,0.92,0.004965949367349601,0.2791889513742977,0.3147158264796648,0.4888907295809031,low,68.17737794679024,67.87073714978806,0.3066407970021885,0.2696598224735318,0.36411471787154603,0,68.364998,0.875,1,69.239998,-0.875,-1.2637204293391227
2018-06-28,train,68.920799,69.209999,68.699997,69.239998,0.012798947203947808,2.8065599500677346e-07,0.06888888888888889,0.92,0.004793503650127759,0.5711963599058527,0.43663324779233303,0.5446718008717224,medium,68.53158463119351,68.00114294504634,0.5304416861471708,0.2696598224735318,0.36411471787154603,1,69.40594909157392,-0.44329799999999864,-1,68.7967,0.6092490915739148,0.8855789472080998
2018-06-29,train,68.830498,68.889999,68.385002,68.7967,-0.00640233987297345,2.8065599500677346e-07,0.06888888888888889,0.92,0.005718830127471505,0.5229117381709177,0.44614211255732356,0.573991543776682,medium,68.61995642079567,68.07691028361336,0.5430461371823156,0.2696598224735318,0.36411471787154603,1,68.99341832031531,-0.3617020000000082,-1,68.434998,0.5584203203153209,0.8159864639951051
2018-07-02,train,68.4505,69.07,68.370003,68.434998,-0.005257548690562275,2.8065599500677346e-07,0.06888888888888889,0.92,0.005761338828239424,0.3847395673788571,0.40727514747525556,0.5872206478441843,low,68.55830361386379,68.11101387565017,0.4472897382136125,0.2696598224735318,0.36411471787154603,1,68.434998,0.2598030000000051,1,68.694801,-0.2598030000000051,-0.37819892658253007
2018-07-03,train,68.710503,68.949997,68.5,68.694801,0.003796347009464407,2.8065599500677346e-07,0.06888888888888889,0.92,0.0057203542920231144,0.347573651413564,0.4146165143790169,0.6042793860040284,low,68.60380274257585,68.16661264939778,0.43719009317807433,0.2696598224735318,0.36411471787154603,1,68.694801,0.13520099999999502,1,68.830002,-0.13520099999999502,-0.19642742419213505
2018-07-04,train,68.540497,68.959999,68.400002,68.830002,0.0019681402090383493,2.8065599500677346e-07,0.06888888888888889,0.92,0.005601620916709346,0.29103268211366273,0.412084853958772,0.6316607470847064,low,68.67920249505057,68.22979258755036,0.44940990750021115,0.2696598224735318,0.36411471787154603,1,68.830002,0.15000100000000316,1,68.980003,-0.15000100000000316,-0.2174557748279645
2018-07-05,train,68.682999,69.205002,68.529999,68.980003,0.0021792967549238984,2.8065599500677346e-07,0.06888888888888889,0.92,0.005423597208175476,0.20231123994654074,0.438107734957302,0.6577210483502866,low,68.77946933003372,68.30124119825985,0.478228131773875,0.2696598224735318,0.36411471787154603,1,68.980003,0.08999699999999677,1,69.07,-0.08999699999999677,-0.13029824815404195
2018-07-06,train,68.873001,69.050003,68.709999,69.07,0.0013046824599296514,2.8065599500677346e-07,0.06888888888888889,0.92,0.005260228750108931,0.2502375201459069,0.456937760871286,0.6825201066265353,low,68.87631288668915,68.37445632223509,0.5018565644540587,0.2696598224735318,0.36411471787154603,1,69.07,-0.31500299999999015,-1,68.754997,0.31500299999999015,0.45815288160072226
2018-07-09,train,68.795502,68.795601,68.480003,68.754997,-0.004560634139278874,2.8065599500677346e-07,0.06888888888888889,0.92,0.0050847147797534395,0.15615640867556757,0.4399236276405064,0.6554083954905594,low,68.83587425779277,68.41069829154604,0.4251759662467265,0.2696598224735318,0.36411471787154603,1,68.754997,-0.09519900000000803,-1,68.659798,0.09519900000000803,0.13865318974577823
2018-07-10,train,68.660301,68.910004,68.610001,68.659798,-0.0013846120886312763,2.8065599500677346e-07,0.06888888888888889,0.92,0.005049701067529425,0.16620895196000368,0.4170302894677081,0.625585504556213,low,68.77718217186185,68.43442207330355,0.34276009855830125,0.2696598224735318,0.36411471787154603,0,68.659798,0.24020400000000564,1,68.900002,-0.24020400000000564,-0.34862698552607535
2018-07-11,train,68.748001,69.099998,68.639999,68.900002,0.003498466453396798,2.8065599500677346e-07,0.06888888888888889,0.92,0.00488592353336066,0.1661080543250676,0.41900974925834394,0.598519940785347,low,68.81812211457458,68.47876301870322,0.3393590958713588,0.2696598224735318,0.36411471787154603,0,68.900002,-0.1800010000000043,-1,68.720001,0.1800010000000043,0.2619339309963111
2018-07-12,train,68.723,69.07,68.25,68.720001,-0.0026124962957185804,2.8065599500677346e-07,0.06888888888888889,0.92,0.004804817832925094,0.16491330046238833,0.35111608657276094,0.5266294125002629,low,68.78541507638306,68.50173806454102,0.28367701184204464,0.2696598224735318,0.36411471787154603,0,68.720001,-0.1799999999999926,-1,68.540001,0.1799999999999926,0.26262036383686743
2018-07-13,train,68.483002,68.720001,68.25,68.540001,-0.0026193247581587364,2.8065599500677346e-07,0.06888888888888889,0.92,0.004689371444790352,0.13183551566127205,0.2625452174605834,0.49205285087590045,low,68.70361038425538,68.50538215363235,0.1982282306230303,0.2696598224735318,0.36411471787154603,-1,68.540001,-0.053299000000009755,-1,68.486702,0.053299000000009755,0.07782386717936829
2018-07-16,train,68.492996,68.709999,68.389999,68.486702,-0.0007776334873413893,2.8065599500677346e-07,0.06888888888888889,0.92,0.004580860328742219,0.16249970556161225,0.2479788483152102,0.45841348108278807,low,68.63130758950359,68.50360309138165,0.1277044981219433,0.2696598224735318,0.36411471787154603,-1,68.486702,0.23329900000000237,1,68.720001,-0.23329900000000237,-0.33949213708539144
2018-07-17,train,68.542999,68.730003,68.25,68.720001,0.0034064861233937815,2.8065599500677346e-07,0.06888888888888889,0.92,0.004430333272216952,0.16457763522187657,0.22265121541981375,0.4198635369489779,low,68.66087205966906,68.52421241601198,0.13665964365708305,0.2696598224735318,0.36411471787154603,-1,68.720001,-0.36399799999999516,-1,68.356003,0.36399799999999516,0.5325033413671001
2018-07-18,train,68.356003,68.633003,68.309998,68.356003,-0.005296827629557188,2.8065599500677346e-07,0.06888888888888889,0.92,0.004374663130785414,0.15691147359448307,0.20478811851804563,0.40472662297575357,low,68.55924903977937,68.50819247162988,0.051056568149491,0.2696598224735318,0.36411471787154603,-1,68.356003,0.25949799999999357,1,68.615501,-0.25949799999999357,-0.37819151098232684
2018-07-19,train,68.617996,69.220001,68.470001,68.615501,0.003796272289355418,2.8065599500677346e-07,0.06888888888888889,0.92,0.004451976229610781,0.13668396722208065,0.20463250019114632,0.3783447238137141,low,68.57799969318626,68.51841233147465,0.059587361711606945,0.2696598224735318,0.36411471787154603,-1,68.615501,0.3195960000000042,1,68.935097,-0.3195960000000042,-0.4636186991946994
2018-07-20,train,68.935097,69.129997,68.690002,68.935097,0.004657781337193745,2.8065599500677346e-07,0.06888888888888889,0.92,0.0044167800268194,0.2217734959143253,0.19888250507270766,0.378811596040406,medium,68.69703212879084,68.55809658561992,0.13893554317091628,0.2696598224735318,0.36411471787154603,-1,68.78286142021177,-0.2017979999999966,-1,68.733299,0.04956242021177104,0.07210830984814368
2018-07-23,train,68.733002,68.970001,68.620003,68.733299,-0.0029273622404563104,2.8065599500677346e-07,0.06888888888888889,0.92,0.004441002764063823,0.21114446114004468,0.19857866553457187,0.3661699180881875,medium,68.70912108586056,68.5747825298466,0.13433855601395805,0.2696598224735318,0.36411471787154603,-1,68.58067661457889,0.46669799999999384,1,69.199997,-0.6193203854211049,-0.8949716940321616
2018-07-24,train,68.837997,69.239998,68.809998,69.199997,0.006789983993056969,2.8065599500677346e-07,0.06888888888888889,0.92,0.0043606995962473475,0.31966562441375196,0.23360896203356357,0.3675873023870861,medium,68.87274639057371,68.6343267650993,0.23841962547440687,0.2696598224735318,0.36411471787154603,-1,69.04911680051089,-0.3899990000000031,-1,68.809998,0.2391188005108944,0.3475058966153355
2018-07-25,train,68.940002,69.019997,68.639999,68.809998,-0.005635823943749618,2.8065599500677346e-07,0.06888888888888889,0.92,0.0045772421974141185,0.22336246456811834,0.22570362256924995,0.3496161709730905,low,68.85183026038247,68.65105735889937,0.20077290148310567,0.2696598224735318,0.36411471787154603,-1,68.809998,0.029998000000006186,1,68.839996,-0.029998000000006186,-0.04357641159654656
2018-07-26,train,68.723,68.919998,68.589996,68.839996,0.00043595408911367706,2.8065599500677346e-07,0.06888888888888889,0.92,0.0046630241866588975,0.18072938783302106,0.20832927109154517,0.3458872162882686,low,68.84788550692166,68.66905151519467,0.17883399172698944,0.2696598224735318,0.36411471787154603,-1,68.839996,-0.09999799999999937,-1,68.739998,0.09999799999999937,0.14547280027561155
2018-07-27,train,68.653,68.764999,68.529999,68.739998,-0.0014526148432664199,2.8065599500677346e-07,0.06888888888888889,0.92,0.0045053345868639825,0.19290119055218488,0.208249714883994,0.2986471988184904,low,68.81192300461444,68.67580832327137,0.13611468134307358,0.2696598224735318,0.36411471787154603,-1,68.739998,-0.125,-1,68.614998,0.125,0.18217591436787625
2018-07-30,train,68.595497,68.940002,68.550003,68.614998,-0.0018184463723726063,2.8065599500677346e-07,0.06888888888888889,0.92,0.004370379194408575,0.2185859590777057,0.2097929326265128,0.2418089366269241,medium,68.74628133640962,68.67001686391218,0.07626447249744217,0.2696598224735318,0.36411471787154603,-1,68.4650612201582,0.06999999999999318,1,68.684998,-0.21993677984178817,-0.32021079747543735
2018-07-31,train,68.598,68.714996,68.459999,68.684998,0.0010201851204600931,2.8065599500677346e-07,0.06888888888888889,0.92,0.004252134910226915,0.09155543678990831,0.20413690200425244,0.22775616002552332,low,68.72585355760643,68.67144363877769,0.05440991882873902,0.2696598224735318,0.36411471787154603,-1,68.684998,-0.18819499999999323,-1,68.496803,0.18819499999999323,0.27475004928331215
2018-08-01,train,68.4505,68.617996,68.300003,68.496803,-0.002739972417266312,2.8065599500677346e-07,0.06888888888888889,0.92,0.004121474639513351,0.1293272475996916,0.21219246110479753,0.21988841972605647,low,68.64950337173762,68.65481119698934,-0.005307825251719578,0.2696598224735318,0.36411471787154603,-1,68.496803,-0.18970500000000357,-1,68.307098,0.18970500000000357,0.27772370010508074
2018-08-02,train,68.3405,68.705002,68.209999,68.307098,-0.002769545317319433,2.8065599500677346e-07,0.06888888888888889,0.92,0.00405283416294234,0.17220372254913133,0.23359165117822817,0.21306175060050775,medium,68.53536824782509,68.62169565441893,-0.08632740659383842,0.2696598224735318,0.36411471787154603,-1,68.16867932982707,0.30840299999999843,1,68.615501,-0.4468216701729233,-0.6511963968213587
2018-08-03,train,68.617996,69.029999,68.419998,68.615501,0.00451494806586572,2.8065599500677346e-07,0.06888888888888889,0.92,0.003990048572362582,0.1486468860758498,0.22779542803310354,0.21331486514856982,medium,68.56207916521673,68.62110568733141,-0.05902652211467796,0.2696598224735318,0.36411471787154603,-1,68.4786114090965,-0.11050399999999172,-1,68.504997,-0.026385590903501566,-0.03851630108603839
2018-08-06,train,68.5355,68.877998,68.309998,68.504997,-0.001610481573252498,2.8065599500677346e-07,0.06888888888888889,0.92,0.0040412606683714975,0.1435423044994696,0.23285671765713054,0.2099934894519412,medium,68.54305177681115,68.61004771710937,-0.06699594029821299,0.2696598224735318,0.36411471787154603,-1,68.3665737250185,0.3050009999999901,1,68.809998,-0.4434242749814956,-0.6444183808601414
2018-08-07,train,68.810303,68.925003,68.610001,68.809998,0.0044522445566999025,2.8065599500677346e-07,0.06888888888888889,0.92,0.003935044407636239,0.18418551973770672,0.2159691118166289,0.21085280705324463,medium,68.63203385120744,68.62909060119418,0.0029432500132600126,0.2696598224735318,0.36411471787154603,-1,68.67461280109032,-0.213996999999992,-1,68.596001,0.07861180109031807,0.11460114284259525
2018-08-08,train,68.620499,68.870003,68.550003,68.596001,-0.003109969571572946,2.8065599500677346e-07,0.06888888888888889,0.92,0.0039864788043848355,0.18278023678251995,0.2166714508559115,0.21082275011978396,medium,68.62002290080497,68.62593921060426,-0.005916309799289365,0.2696598224735318,0.36411471787154603,-1,68.45927274797397,-0.14099900000000787,-1,68.455002,0.004270747973976086,0.006238766852970199
2018-08-09,train,68.653,68.769997,68.455002,68.455002,-0.002055498832942315,2.8065599500677346e-07,0.06888888888888889,0.92,0.003945579219358631,0.1363240309318618,0.2156712953922763,0.20870253717628207,medium,68.56501593386999,68.609659476261,-0.044643542391014535,0.2696598224735318,0.36411471787154603,-1,68.31995468332381,0.6449960000000061,1,69.099998,-0.7800433166761849,-1.1288615618718034
2018-08-10,train,68.752998,69.080002,68.752998,69.099998,0.009422189484414867,2.8065599500677346e-07,0.06888888888888889,0.92,0.0038592621697052815,0.2649210673193732,0.24407871051931465,0.2110710819508228,high,68.74334328924667,68.65635838328376,0.08698490596290753,0.2696598224735318,0.36411471787154603,-1,68.83332299179189,-0.014999000000003093,-1,69.084999,-0.25167600820810776,-0.3642990690469689
2018-08-13,train,68.883003,70.07,68.879997,69.084999,-0.00021706223493667132,2.8065599500677346e-07,0.06888888888888889,0.92,0.004483173219834955,0.2878972207375173,0.22724869889722557,0.22528430842748914,high,68.85722852616445,68.69718129916149,0.1600472270029627,0.2696598224735318,0.36411471787154603,-1,68.77527898259088,0.8640979999999985,1,69.949097,-1.1738180174091184,-1.678103174668743
2018-08-14,train,69.949097,70.099998,69.708,69.949097,0.012507751501885433,2.8065599500677346e-07,0.06888888888888889,0.92,0.004332993943495707,0.5855329575606156,0.40663031923623427,0.33587230912777044,high,69.22118468410963,68.81641136590801,0.4047733182016202,0.2696598224735318,0.36411471787154603,1,70.25218601365398,0.0009000000000014552,1,69.949997,0.30218901365398665,0.4320071860102963
2018-08-15,train,69.950302,70.889999,69.913002,69.949997,1.2866499191632741e-05,2.8065599500677346e-07,0.06888888888888889,0.92,0.005322663658842434,0.6410470366751813,0.5148504924774242,0.4120723245261989,high,69.46412212273975,68.9243719024882,0.5397502202515483,0.2696598224735318,0.36411471787154603,1,70.32231730696803,0.7100070000000045,1,70.660004,-0.3376866930319693,-0.47790358606825056
2018-08-16,train,70.660004,70.720001,69.93,70.660004,0.010150207726242089,2.8065599500677346e-07,0.06888888888888889,0.92,0.0051327337696875485,0.665670273419811,0.7040552800251529,0.5552304795730336,medium,69.86274941515984,69.08967019748933,0.7730792176705137,0.2696598224735318,0.36411471787154603,1,70.84134349434854,-0.6550069999999977,-1,70.004997,0.8363464943485326,1.194695422026134
2018-08-17,train,70.004997,70.339996,69.860001,70.004997,-0.009269840969723053,2.8065599500677346e-07,0.06888888888888889,0.92,0.005622758355255523,0.5597592096837211,0.7442943773691099,0.5946160716055938,medium,69.91016527677323,69.17684417868082,0.7333210980924036,0.2696598224735318,0.36411471787154603,1,70.2018075908957,-0.21999300000000233,-1,69.785004,0.41680359089569663,0.5972681335601795
